id,nombre_oficial,alias_busqueda,categoria,ciudad,tipo_busqueda,prioridad,lat,lng,fuente,notas
659,Kilometro 17 Monday,km17 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
660,Kilometro 17 Monday,17 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
661,Kilometro 17 Monday,kilometro 17 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
662,Kilometro 17 Acaray,km 17 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
663,Kilometro 17 Acaray,km17 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
664,Kilometro 17 Acaray,17 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
665,Kilometro 17 Acaray,kilometro 17 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
666,Kilometro 17 Ruta Py02,km 17 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
667,Kilometro 17 Ruta Py02,km17 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
668,Kilometro 17 Ruta Py02,17 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
669,Kilometro 17 Ruta Py02,kilometro 17 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
670,Kilometro 17 Ruta 2,km 17 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
671,Kilometro 17 Ruta 2,km17 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
672,Kilometro 17 Ruta 2,17 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
673,Kilometro 17 Ruta 2,kilometro 17 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
674,Kilometro 17 Supercarretera,km 17 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
675,Kilometro 17 Supercarretera,km17 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
676,Kilometro 17 Supercarretera,17 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
677,Kilometro 17 Supercarretera,kilometro 17 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
678,Kilometro 17 Avenida San Blas,km 17 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
679,Kilometro 17 Avenida San Blas,km17 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
680,Kilometro 17 Avenida San Blas,17 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
681,Kilometro 17 Avenida San Blas,kilometro 17 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
682,Kilometro 18,km 18,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
683,Kilometro 18,km18,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
684,Kilometro 18,kilometro 18,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
685,Kilometro 18,k 18,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
686,Kilometro 18,k18,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
687,Kilometro 18,kilometro18,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
688,Kilometro 18,18,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
689,Kilometro 18 Monday,km 18 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
690,Kilometro 18 Monday,km18 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
691,Kilometro 18 Monday,18 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
692,Kilometro 18 Monday,kilometro 18 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
693,Kilometro 18 Acaray,km 18 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
694,Kilometro 18 Acaray,km18 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
695,Kilometro 18 Acaray,18 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
696,Kilometro 18 Acaray,kilometro 18 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
697,Kilometro 18 Ruta Py02,km 18 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
698,Kilometro 18 Ruta Py02,km18 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
699,Kilometro 18 Ruta Py02,18 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
700,Kilometro 18 Ruta Py02,kilometro 18 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
701,Kilometro 18 Ruta 2,km 18 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
702,Kilometro 18 Ruta 2,km18 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
703,Kilometro 18 Ruta 2,18 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
704,Kilometro 18 Ruta 2,kilometro 18 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
705,Kilometro 18 Supercarretera,km 18 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
706,Kilometro 18 Supercarretera,km18 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
707,Kilometro 18 Supercarretera,18 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
708,Kilometro 18 Supercarretera,kilometro 18 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
709,Kilometro 18 Avenida San Blas,km 18 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
710,Kilometro 18 Avenida San Blas,km18 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
711,Kilometro 18 Avenida San Blas,18 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
712,Kilometro 18 Avenida San Blas,kilometro 18 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
713,Kilometro 19,km 19,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
714,Kilometro 19,km19,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
715,Kilometro 19,kilometro 19,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
716,Kilometro 19,k 19,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
717,Kilometro 19,k19,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
718,Kilometro 19,kilometro19,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
719,Kilometro 19,19,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
720,Kilometro 19 Monday,km 19 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
721,Kilometro 19 Monday,km19 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
722,Kilometro 19 Monday,19 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
723,Kilometro 19 Monday,kilometro 19 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
724,Kilometro 19 Acaray,km 19 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
725,Kilometro 19 Acaray,km19 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
726,Kilometro 19 Acaray,19 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
727,Kilometro 19 Acaray,kilometro 19 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
728,Kilometro 19 Ruta Py02,km 19 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
729,Kilometro 19 Ruta Py02,km19 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
730,Kilometro 19 Ruta Py02,19 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
731,Kilometro 19 Ruta Py02,kilometro 19 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
732,Kilometro 19 Ruta 2,km 19 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
733,Kilometro 19 Ruta 2,km19 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
734,Kilometro 19 Ruta 2,19 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
735,Kilometro 19 Ruta 2,kilometro 19 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
736,Kilometro 19 Supercarretera,km 19 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
737,Kilometro 19 Supercarretera,km19 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
738,Kilometro 19 Supercarretera,19 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
739,Kilometro 19 Supercarretera,kilometro 19 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
740,Kilometro 19 Avenida San Blas,km 19 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
741,Kilometro 19 Avenida San Blas,km19 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
742,Kilometro 19 Avenida San Blas,19 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
743,Kilometro 19 Avenida San Blas,kilometro 19 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
744,Kilometro 20,km 20,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
745,Kilometro 20,km20,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
746,Kilometro 20,kilometro 20,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
747,Kilometro 20,k 20,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
748,Kilometro 20,k20,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
749,Kilometro 20,kilometro20,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
750,Kilometro 20,20,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
751,Kilometro 20 Monday,km 20 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
752,Kilometro 20 Monday,km20 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
753,Kilometro 20 Monday,20 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
754,Kilometro 20 Monday,kilometro 20 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
755,Kilometro 20 Acaray,km 20 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
756,Kilometro 20 Acaray,km20 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
757,Kilometro 20 Acaray,20 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
758,Kilometro 20 Acaray,kilometro 20 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
759,Kilometro 20 Ruta Py02,km 20 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
760,Kilometro 20 Ruta Py02,km20 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
761,Kilometro 20 Ruta Py02,20 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
762,Kilometro 20 Ruta Py02,kilometro 20 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
763,Kilometro 20 Ruta 2,km 20 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
764,Kilometro 20 Ruta 2,km20 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
765,Kilometro 20 Ruta 2,20 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
766,Kilometro 20 Ruta 2,kilometro 20 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
767,Kilometro 20 Supercarretera,km 20 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
768,Kilometro 20 Supercarretera,km20 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
769,Kilometro 20 Supercarretera,20 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
770,Kilometro 20 Supercarretera,kilometro 20 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
771,Kilometro 20 Avenida San Blas,km 20 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
772,Kilometro 20 Avenida San Blas,km20 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
773,Kilometro 20 Avenida San Blas,20 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
774,Kilometro 20 Avenida San Blas,kilometro 20 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
775,Kilometro 21,km 21,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
776,Kilometro 21,km21,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
777,Kilometro 21,kilometro 21,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
778,Kilometro 21,k 21,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
779,Kilometro 21,k21,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
780,Kilometro 21,kilometro21,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
781,Kilometro 21,21,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
782,Kilometro 21 Monday,km 21 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
783,Kilometro 21 Monday,km21 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
784,Kilometro 21 Monday,21 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
785,Kilometro 21 Monday,kilometro 21 monday,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
786,Kilometro 21 Acaray,km 21 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
787,Kilometro 21 Acaray,km21 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
788,Kilometro 21 Acaray,21 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
789,Kilometro 21 Acaray,kilometro 21 acaray,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
790,Kilometro 21 Ruta Py02,km 21 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
791,Kilometro 21 Ruta Py02,km21 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
792,Kilometro 21 Ruta Py02,21 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
793,Kilometro 21 Ruta Py02,kilometro 21 ruta py02,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
794,Kilometro 21 Ruta 2,km 21 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
795,Kilometro 21 Ruta 2,km21 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
796,Kilometro 21 Ruta 2,21 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
797,Kilometro 21 Ruta 2,kilometro 21 ruta 2,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
798,Kilometro 21 Supercarretera,km 21 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
799,Kilometro 21 Supercarretera,km21 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
800,Kilometro 21 Supercarretera,21 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
801,Kilometro 21 Supercarretera,kilometro 21 supercarretera,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
802,Kilometro 21 Avenida San Blas,km 21 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
803,Kilometro 21 Avenida San Blas,km21 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
804,Kilometro 21 Avenida San Blas,21 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
805,Kilometro 21 Avenida San Blas,kilometro 21 avenida san blas,km_lado,Ciudad del Este,km_lado,88,,,generado_por_regla,Combinación km + lado local
806,Kilometro 22,km 22,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
807,Kilometro 22,km22,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
808,Kilometro 22,kilometro 22,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
809,Kilometro 22,k 22,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
810,Kilometro 22,k22,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
811,Kilometro 22,kilometro22,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
812,Kilometro 22,22,km,Ciudad del Este,km,80,,,generado_por_regla,KM genérico
